academy_id|academy_name|address|phone_no|course_type|courses|tuition
1668|판다쌤중국어학원|인천광역시 남구 독배로 311 , 9층 906호전부 (용현동)|032-886-6888|보습|고등중국어A,고등중국어B,고등중국어C,중등중국어,초등중국어|170000
1669|패기와열정학원|인천광역시 계양구 오조산로 91 , 401호,402호,403호 (용종동, 새롬2차프라자)|032-552-5772|보습|고등단과,중등단과,초등단과|250000
1670|패러독스보습학원|인천광역시 남동구 구월로 243 , 201호 (구월동, 현대프라자)|032-465-8155|보습·논술|고등연합,중등연합,초등연합A,초등연합B,초등연합C|218000
1671|퍼스트수학학원|인천광역시 남동구 선수촌로46번길 4 , 402호 (구월동, 구월드림프라자)||보습|고등부,중등부,초등3학년,초등4학년,초등5학년,초등6학년|207000
1672|퍼스트영어학원|인천광역시 연수구 해돋이로 107 , 90호 (송도동, 송도 더샵 퍼스트월드)|070-4255-1247|보습|고등,중등,초3,4,초5,6|305000
1673|퍼펙트원어민영어교실고잔센터보습학원|인천광역시 남동구 아암대로1503번길 32 , 상가동 209~210호 (논현동)||보습|고급반,중급반,중등반,초급반,초급반2|140000
1674|퍼펙트원어민영어교실부평남센터학원|인천광역시 부평구 경인로911번길 27 , 101호 102호 전체 (부평동, 아이챌린지 주건축물제1동)||보습|고급반,중급반,중등반,초급반|162000
1675|퍼펙트원어민영어교실청라센터학원|인천광역시 서구 청라에메랄드로 134 상가동 202호(연희동, 호반베르디움 앤 영무예다음)||보습|중등영어(주2회),중등영어(주3회),초등영어(주3회),초등영어(주5회)|140000
1676|퍼펙트잉글리쉬학원|인천광역시 남동구 인하로 616 , 304호 (구월동, 커뮤니티프라자)|032-472-0579|보습||
1677|퍼펙트학원|인천광역시 부평구 길주남로 159 , 새롬프라자14차(401호) (부개동)|032-361-7757|보습|고1영어수학,고2고3이과수학,고2영어문과수학,고3영어문과수학,고등국어,중등수학,중등영어고급,중등영어정규,초등수학,초등영어고급,초등영어정규|204000
1678|페르마구월학원|인천광역시 남동구 구월남로 194 , 402호 일부 (구월동)|032-287-1789|보습|고등과학1,고등수학1,고등수학2,고등수학3,중등과학1,중등과학2,중등수학1,중등수학2,중등수학3,중등수학4,중등수학5,중등수학6,초등수학1,초등수학2,초등수학3,초등수학4|234000
1679|페르마앤카이스트학원|인천광역시 남구 매소홀로 355 , 6층 602호 (학익동)|032-710-5555|보습|고등수학A,고등수학B,고등수학C,고등영어A,고등영어B,고등영어C,중등수학A,중등수학B,중등영어A,중등영어B,초등수학A,초등수학B,초등영어A,초등영어B|221000
1680|페르마학원|인천광역시 계양구 도두리로 33 , 상산빌딩 (403,404,405,406호) (계산동)|032-554-1468|보습|고등단과(국어),고등단과(내신),고등단과(심화),중등단과(국어),중등단과(내신),중등단과(심화),초등단과|180000
1681|페르마학원|인천광역시 남동구 구월남로 182 , 401호, 402호 (구월동, 명일프라자)|032-467-9750|보습|고등수학1,고등수학2,고등수학3,중등과학1,중등과학2,중등수학1,중등수학2,중등수학3,중등수학4,중등수학5,중등수학6,초등수학1,초등수학2,초등수학3,초등수학4|241000
1682|페이스국어학원|인천광역시 부평구 체육관로 40 , 702호 전체 (삼산동, 신영프라자)||보습|고등국어,중등국어|250000
1683|페이스학원|인천광역시 부평구 체육관로 32 ,  하이존 803호(전체) (삼산동)|032-527-9460|보습|고등과학장학반,고등단과(국어,장학반),고등영어장학2,고등영어장학반,과학고등,과학중등,국어고등,국어중등,수학고등,수학중등,영어고등,영어중등,중등영어A반|253000
1684|펭스영어학원|인천광역시 중구 하늘별빛로 59 , 3층 301호 302호 (중산동)|032-752-3153|보습|고등과정A,고등과정B,고등과정C,고등특강A,고등특강B,중등과정A,중등과정B,중등특강A,중등특강B,초등과정A,초등과정B,초등특강A,초등특강B|203000
1685|펭스잉글리쉬보습학원|인천광역시 중구 흰바위로 45 , 2층 204호, 3층 301호 일부 (운서동, 가나베스트텔2)|032-751-3153|보습|고등과정A,고등과정B,고등과정C,고등특강A,고등특강B,중등과정A,중등과정B,중등특강A,중등특강B,초등과정A,초등과정B,초등특강A,초등특강B|203000
1686|포르티스학원|인천광역시 남동구 청능대로595번길 17 , 601호 (논현동)||보습|고등과학1,고등물리,고등생물,고등수학1,고등수학2,고등수학3,고등영어1,고등영어2,고등영어3,고등지구과학,고등화학,중등과학,중등수학,중등영어,중등특목수학,중등특목영어,초등수학,초등영어,초등특목수학,초등특목영어|287000
1687|포스수학전문학원|인천광역시 부평구 영성로 44 , 501호 전체 (삼산동,미래빌딩)|032-505-0980|보습|고등수학(문과),고등수학(이과),중등수학,초등수학|275000
1688|포스영어학원|인천광역시 남구 독배로 311 , 6층 605호 (용현동)|032-883-0504|보습|고등단과,중등단과,초등단과|230000
1689|포스터디학원|인천광역시 부평구 부평문화로 38 , 6층(일부) (부평동)|032-501-0509|보습|고등(영,수),중등(영,수),초등(영,수)|250000
1690|포스텍과학학원|인천광역시 연수구 신송로 121 , 505호 (송도동, 센타프라자)|032-246-6116|보습||
1691|포에스학원|인천광역시 남동구 에코중앙로156번길 13-9 , 2층 (논현동)||보습|중등A,중등B,중등C,중등D,초등A,초등B|217000
1692|포인트영어학원|인천광역시 서구 크리스탈로74번길 31 , 604호일부,605호 (경서동,월드프라자1)|032-565-3033|보습|영어A,영어B,영어B-1,영어C,영어C-1,영어D,영어D-1,영어E,영어E-2,영어F,영어F-1|227000
1693|포커스학원|인천광역시 서구 염곡로383번길 4 , 3층 (신현동)|032-576-9111|보습|고등수학,중등수학,초등수학|223000
1694|포텐학원|인천광역시 계양구 안남로572번길 16 , 럭키프라자 2층 (효성동)|032-549-0599|보습|고등영어(1학년),고등영어(2,3학년),중등영어(1학년),중등영어(2,3학년),초등영어(1,2,3학년)|215000
1695|폴라리스영수로제타스톤영어학원|인천광역시 서구 검단로 868 , 201호,202호 (불로동,불로e편한세상아파트상가동)||보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어1,초등영어2|251000
1696|폴리티오영어학원|인천광역시 부평구 부흥로 255 , 3층 전체 (부평동)||보습|고등단과,중등단과,초등단과|220000
1697|푸딩영어학원|인천광역시 남동구 만수서로 60 , 202호 (만수동)|032-464-8205|보습|고등영어A,고등영어B,고등영어C,고등영어D,중등영어,초등영어A,초등영어B,초등영어C,초등영어D|221000
1698|푸르넷뉴욕서당학원|인천광역시 서구 원적로96번길 20 , 2층일부 (가좌동)||보습|독서논술,수리수리,중등국수사과영,중등수학,중등영어,초등국수사과,초등수학,초등영어,테마논술,한자|144000
1699|푸르넷서울두잇학원|인천광역시 부평구 주부토로 102 , 2층 전체 (부평동)|032-502-5313|보습|고등단과,중등단과,초등단과,초등단과(수학)|113000
1700|푸른영재학원|인천광역시 부평구 배곶북로 18 , 3층 일부 (십정동)|032-446-9939|보습||
1701|풍림당찬보습학원|인천광역시 연수구 신송로118번길 6 , 205호, 210호 (송도동, 송도풍림아이원아파트)||보습|고등국어1,고등국어2,고등수학1,고등수학2,고등영어1,고등영어2,중등국어,중등수학1,중등수학2,중등수학3,중등영어1,중등영어2,초등수학1,초등수학2,초등영어1,초등영어2|232000
1702|프라미스학원|인천광역시 남구 주승로 179 , 2층전부 (관교동)|032-442-1883|보습|단과고등1,단과고등2,단과고등3,단과고등4,단과중등1,단과중등2,단과초등1,단과초등2|161000
1703|프라임독학재수학원|인천광역시 연수구 신송로 121 , 609호 (송도동, 센타프라자)|032-859-0788|보습|국어,수학,영어|350000
1704|프라임수학전문학원|인천광역시 부평구 체육관로 38 , 1001-1호 (삼산동,세원빌딩)|032-516-1475|보습|중등 G,중등 H,초등 A,초등 B,초등 C,초등 D,초등 E,초등 F|220000
1705|프라임에듀학원|인천광역시 동구 송림로 78 , 6층 (송림동,신협)|070-7677-0766|보습|고등1연합,중등1연합,중등2연합,중등3연합,초등단과|286000
1706|프라임에듀학원|인천광역시 연수구 해돋이로 168-7 , 501~503호 (송도동)|032-858-0788|보습|고등-과학,고등-국어,고등-모의고사특강,고등-문법특강,고등-물리,고등-미적분1특강,고등-미적분2특강,고등-비문학특강,고등-생명과학,고등-수2특강,고등-수학,고등-영어,고등-영어특강,고등-지구과학,고등-화학,고등-확률통계특강,중등-과학,중등-국어,중등-수학,중등-수학특강,중등-역사,중등-영어,중등-영어특강|174000
1707|프라임학원|인천광역시 계양구 계산새로 93 , 밀레니엄프라자 501호 (용종동)|032-551-0990|보습|고등수학,고등영어,중등수학,중등영어|225000
1708|프로베에이블학원|인천광역시 서구 청라커낼로 264 , 405호 (경서동,청라두손중앙프라자)||보습|고1수학,고등문과수학,고등이과수학,중등수학,초등수학|350000
1709|프리메르파소학원|인천광역시 연수구 앵고개로264번길 20 , 4층의 일부 (동춘동)|032-822-1300|보습|고등국어단과A,고등국어단과B,고등수학단과A,고등수학단과B,고등영어단과A,고등종합A,고등종합B,고등종합C,고등종합D,중등단과A,중등단과B,중등종합A,중등종합B,초등단과A|332000
1710|프리즘특목사관학원|인천광역시 남동구 논고개로123번길 35 , 717호 (논현동칼리오페) (논현동)|070-5014-5580|보습|중등단과A,중등단과B,중등단과C,초등단과 A,초등단과 B,초등단과C|233000
1711|플러스알파수학학원|인천광역시 서구 중봉대로 594 , 703호 (연희동,청라비전프라자)|032-563-0851|보습|고등수학,중등수학|350000
1712|플러스하이탑수학학원|인천광역시 계양구 계산새로 93 , 403호 (용종동,밀레니엄프라자)|032-265-0984|보습|고등수학,중등수학,초등수학|215000
1713|플러스학원|인천광역시 계양구 주부토로472번길 11 , 303호,304호,403호,404호 (계산동)|032-543-5777|보습|고등단과,중등단과,중등단과-국과사,중등영수,초등단과,초등연합,초등영수|231000
1714|플레이엠투보습학원|인천광역시 남동구 인하로 616 , 302호 (구월동)||보습||
1715|피니쉬학원|인천광역시 연수구 선학로68번길 3 , 2층 (연주빌딩) (선학동)|032-816-6570|보습|고등수학,고등영어,중등수학,즁등영어,초등수학,초등영어|198000
1716|피타수학학원|인천광역시 연수구 먼우금로 94 , 701호일부 (동춘동)|032-813-0908|보습|고등,등초,중등1,중등2|248000
1717|핀란드수학학원|인천광역시 남동구 석정로 515 , 405호 (간석동)|032-872-2005|보습|수학A,수학B,영어|127000
1718|필굿수학전문학원|인천광역시 중구 하늘달빛로 70 , 6층 일부 606호 (중산동)|032-751-2040|보습|고등단과,중등단과,초등단과|250000
1719|필승수학학원|인천광역시 연수구 송도과학로27번길 55 , D-306호 (송도동, 롯데캐슬캠퍼스타운302)|032-831-9575|보습|고등A,고등B,중등,중등B,초등|306000
1720|필영수학원|인천광역시 계양구 동양로 107 , 203호 (동양동,동양타운)|032-547-9544|보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|178000
1721|필주니어학원|인천광역시 서구 승학로287번길 31-1 , 2층 (연희동)|032-563-5004|보습|초등수학,초등연합,초등영어|173000
1722|필즈수학보습학원|인천광역시 연수구 신송로 122 , 609호 (송도동, 송도프라자)|032-834-2221|보습|고등과학,고등수학,고등심화수리,고등영어,중등수학|360000
1723|필탑학원|인천광역시 남구 인하로119번길 13 , 2층 (용현동)|032-876-0978|보습|고등수학,중등수학,중등영어,초등수학,초등영어|168000
1724|하늘교육논현영재학원|인천광역시 남동구 앵고개로 928 , 401호~403호 (논현동)|032-442-0447|보습|중등단과(과학),중등단과A(수학),중등단과B(수학),초등단과(과학),초등단과A(수학),초등단과B(수학)|172000
